,Date,HA,abbr,down_distance,opponent,play,team,wk,down,distance,yard_line,play_type,yards_gained,player,result,success,game_id,pa,pf,p_diff
4241,2018-09-29,H,ARI,4th and 1 at USC1,Southern California,23-G.Brightwell runs 1 yard for a touchdown.,Arizona,05,4,1,USC1,run,1,23-G.Brightwell,TD,1,05Arizona,24,20,-4.0
4242,2018-10-06,H,UCLA,1st and 10 at UCLA10,Washington,"27-J.Kelley to UCLA 28, FUMBLES (5-M.Bryant). 27-J.Kelley to UCLA 28 for no gain.",UCLA,06,1,10,UCLA10,run,0,27-J.Kelley,to,0,06UCLA,31,24,-7.0
4243,2018-10-06,H,UCLA,1st and 10 at UCLA28,Washington,7-D.Thompson-Robinson complete to 19-K.Allen. 19-K.Allen to UCLA 29 for 1 yard (25-B.Burr-Kirven).,UCLA,06,1,10,UCLA28,pass,1,19-K.Allen.,,0,06UCLA,31,24,-7.0
4244,2018-10-06,H,UCLA,2nd and 9 at UCLA29,Washington,"19-K.Allen to UCLA 31 for 2 yards (92-J.Johnson,25-B.Burr-Kirven).",UCLA,06,2,9,UCLA29,run,2,19-K.Allen,,0,06UCLA,31,24,-7.0
4245,2018-10-06,H,UCLA,3rd and 7 at UCLA31,Washington,7-D.Thompson-Robinson complete to 14-T.Howard. 14-T.Howard to UCLA 34 for 3 yards (25-B.Burr-Kirven).,UCLA,06,3,7,UCLA31,pass,3,14-T.Howard.,,0,06UCLA,31,24,-7.0
4246,2018-10-06,H,UCLA,4th and 4 at UCLA34,Washington,20-S.Flintoft punts 57 yards from UCLA 34. 2-A.Fuller to WAS 27 for 18 yards (23-C.Cota).,UCLA,06,4,4,UCLA34,special,0,na,punt,0,06UCLA,31,24,-7.0
4247,2018-10-06,H,UCLA,1st and 10 at UCLA25,Washington,7-D.Thompson-Robinson complete to 81-C.Wilson. 81-C.Wilson to UCLA 42 for 17 yards (1-B.Murphy).,UCLA,06,1,10,UCLA25,pass,17,81-C.Wilson.,,1,06UCLA,31,24,-7.0
4248,2018-10-06,H,UCLA,1st and 10 at UCLA42,Washington,"7-D.Thompson-Robinson incomplete. Intended for 17-C.Pabico, INTERCEPTED by 7-T.Rapp at WAS 38. 7-T.Rapp to WAS 38 for no gain (25-B.Burr-Kirven).",UCLA,06,1,10,UCLA42,pass,0,7-D.Thompson-Robinson,to,0,06UCLA,31,24,-7.0
4249,2018-10-06,H,UCLA,1st and 10 at UCLA25,Washington,"27-J.Kelley to UCLA 29 for 4 yards (92-J.Johnson,95-L.Onwuzurike).",UCLA,06,1,10,UCLA25,run,4,27-J.Kelley,,0,06UCLA,31,24,-7.0
4250,2018-10-06,H,UCLA,2nd and 6 at UCLA29,Washington,27-J.Kelley to WAS 32 for 39 yards (23-J.Miller).,UCLA,06,2,6,UCLA29,run,39,27-J.Kelley,,1,06UCLA,31,24,-7.0
4251,2018-10-06,H,UCLA,1st and 10 at WAS32,Washington,27-J.Kelley to WAS 32 for no gain (8-B.Potoa'e).,UCLA,06,1,10,WAS32,run,0,27-J.Kelley,,0,06UCLA,31,24,-7.0
4252,2018-10-06,H,UCLA,2nd and 10 at WAS32,Washington,27-J.Kelley to WAS 30 for 2 yards (95-L.Onwuzurike).,UCLA,06,2,10,WAS32,run,2,27-J.Kelley,,0,06UCLA,31,24,-7.0
4253,2018-10-06,H,UCLA,3rd and 8 at WAS30,Washington,7-D.Thompson-Robinson incomplete. Intended for 17-C.Pabico.,UCLA,06,3,8,WAS30,pass,0,17-CPabico,,0,06UCLA,31,24,-7.0
4254,2018-10-06,H,UCLA,4th and 8 at WAS37,Washington,17-J.Molson 47 yards Field Goal is No Good.,UCLA,06,4,8,WAS37,special,0,na,fgn,0,06UCLA,31,24,-7.0
4255,2018-10-06,H,UCLA,1st and 10 at UCLA25,Washington,7-D.Thompson-Robinson complete to 81-C.Wilson. 81-C.Wilson to UCLA 45 for 20 yards.,UCLA,06,1,10,UCLA25,pass,20,81-C.Wilson.,,1,06UCLA,31,24,-7.0
4256,2018-10-06,H,UCLA,1st and 10 at UCLA45,Washington,27-J.Kelley to UCLA 49 for 4 yards (55-R.Bowman).,UCLA,06,1,10,UCLA45,run,4,27-J.Kelley,,0,06UCLA,31,24,-7.0
4257,2018-10-06,H,UCLA,2nd and 6 at UCLA49,Washington,7-D.Thompson-Robinson complete to 27-J.Kelley. 27-J.Kelley to WAS 29 for 22 yards (7-T.Rapp).,UCLA,06,2,6,UCLA49,pass,22,27-J.Kelley.,,1,06UCLA,31,24,-7.0
4258,2018-10-06,H,UCLA,1st and 10 at WAS29,Washington,7-D.Thompson-Robinson complete to 81-C.Wilson. 81-C.Wilson to WAS 23 for 6 yards (17-T.Bartlett).,UCLA,06,1,10,WAS29,pass,6,81-C.Wilson.,,1,06UCLA,31,24,-7.0
4259,2018-10-06,H,UCLA,2nd and 4 at WAS23,Washington,7-D.Thompson-Robinson complete to 14-T.Howard. 14-T.Howard to WAS 10 for 13 yards (5-M.Bryant).,UCLA,06,2,4,WAS23,pass,13,14-T.Howard.,,1,06UCLA,31,24,-7.0
4260,2018-10-06,H,UCLA,1st and 10 at WAS10,Washington,7-D.Thompson-Robinson complete to 14-T.Howard. 14-T.Howard runs 10 yards for a touchdown.,UCLA,06,1,10,WAS10,pass,10,14-T.Howard.,TD,1,06UCLA,31,24,-7.0
4261,2018-10-06,H,UCLA,1st and 10 at UCLA25,Washington,7-D.Thompson-Robinson incomplete. Intended for 21-M.Ezeike.,UCLA,06,1,10,UCLA25,pass,0,21-MEzeike,,0,06UCLA,31,24,-7.0
4262,2018-10-06,H,UCLA,2nd and 10 at UCLA25,Washington,27-J.Kelley to UCLA 29 for 4 yards (25-B.Burr-Kirven).,UCLA,06,2,10,UCLA25,run,4,27-J.Kelley,,0,06UCLA,31,24,-7.0
4263,2018-10-06,H,UCLA,3rd and 6 at UCLA29,Washington,7-D.Thompson-Robinson incomplete. Intended for 10-D.Felton.,UCLA,06,3,6,UCLA29,pass,0,10-DFelton,,0,06UCLA,31,24,-7.0
4264,2018-10-06,H,UCLA,4th and 6 at UCLA29,Washington,"20-S.Flintoft punts 49 yards from UCLA 29. 2-A.Fuller to WAS 23 for 1 yard (1-D.Holmes,23-K.Churchwell).",UCLA,06,4,6,UCLA29,special,0,na,punt,0,06UCLA,31,24,-7.0
4265,2018-10-06,H,UCLA,1st and 10 at UCLA25,Washington,"7-D.Thompson-Robinson complete to 27-J.Kelley. 27-J.Kelley to UCLA 41 for 16 yards (25-B.Burr-Kirven,7-T.Rapp).",UCLA,06,1,10,UCLA25,pass,16,27-J.Kelley.,,1,06UCLA,31,24,-7.0
4266,2018-10-06,H,UCLA,1st and 10 at UCLA41,Washington,7-D.Thompson-Robinson complete to 81-C.Wilson. 81-C.Wilson to UCLA 47 for 6 yards (25-B.Burr-Kirven).,UCLA,06,1,10,UCLA41,pass,6,81-C.Wilson.,,1,06UCLA,31,24,-7.0
4267,2018-10-06,H,UCLA,2nd and 4 at UCLA47,Washington,7-D.Thompson-Robinson incomplete. Intended for 14-T.Howard.,UCLA,06,2,4,UCLA47,pass,0,14-THoward,,0,06UCLA,31,24,-7.0
4268,2018-10-06,H,UCLA,3rd and 4 at UCLA47,Washington,7-D.Thompson-Robinson complete to 21-M.Ezeike. 21-M.Ezeike to WAS 42 for 11 yards (23-J.Miller).,UCLA,06,3,4,UCLA47,pass,11,21-M.Ezeike.,,1,06UCLA,31,24,-7.0
4269,2018-10-06,H,UCLA,1st and 10 at WAS42,Washington,7-D.Thompson-Robinson incomplete. Intended for 81-C.Wilson.,UCLA,06,1,10,WAS42,pass,0,81-CWilson,,0,06UCLA,31,24,-7.0
4270,2018-10-06,H,UCLA,1st and 10 at UCLA25,Washington,"27-J.Kelley to UCLA 29 for 4 yards (95-L.Onwuzurike,17-T.Bartlett).",UCLA,06,1,10,UCLA25,run,4,27-J.Kelley,,0,06UCLA,31,24,-7.0
4271,2018-10-06,H,UCLA,2nd and 6 at UCLA29,Washington,27-J.Kelley to UCLA 43 for 14 yards (17-T.Bartlett).,UCLA,06,2,6,UCLA29,run,14,27-J.Kelley,,1,06UCLA,31,24,-7.0
4272,2018-10-06,H,UCLA,1st and 10 at UCLA43,Washington,7-D.Thompson-Robinson complete to 14-T.Howard. 14-T.Howard to UCLA 49 for 6 yards (14-J.McIntosh).,UCLA,06,1,10,UCLA43,pass,6,14-T.Howard.,,1,06UCLA,31,24,-7.0
4273,2018-10-06,H,UCLA,2nd and 4 at UCLA49,Washington,27-J.Kelley to WAS 48 for 3 yards (92-J.Johnson).,UCLA,06,2,4,UCLA49,run,3,27-J.Kelley,,1,06UCLA,31,24,-7.0
4274,2018-10-06,H,UCLA,3rd and 1 at WAS48,Washington,"27-J.Kelley to WAS 46 for 2 yards (95-L.Onwuzurike,92-J.Johnson).",UCLA,06,3,1,WAS48,run,2,27-J.Kelley,,1,06UCLA,31,24,-7.0
4275,2018-10-06,H,UCLA,1st and 10 at WAS46,Washington,19-K.Allen to WAS 44 for 2 yards (17-T.Bartlett).,UCLA,06,1,10,WAS46,run,2,19-K.Allen,,0,06UCLA,31,24,-7.0
4276,2018-10-06,H,UCLA,2nd and 8 at WAS44,Washington,7-D.Thompson-Robinson complete to 19-K.Allen. 19-K.Allen to WAS 41 for 3 yards (5-M.Bryant).,UCLA,06,2,8,WAS44,pass,3,19-K.Allen.,,0,06UCLA,31,24,-7.0
4277,2018-10-06,H,UCLA,3rd and 5 at WAS41,Washington,7-D.Thompson-Robinson scrambles to WAS 32 for 9 yards (25-B.Burr-Kirven).,UCLA,06,3,5,WAS41,run,9,7-D.Thompson-Robinson,,1,06UCLA,31,24,-7.0
4278,2018-10-06,H,UCLA,1st and 10 at WAS32,Washington,27-J.Kelley to WAS 29 for 3 yards (95-L.Onwuzurike).,UCLA,06,1,10,WAS32,run,3,27-J.Kelley,,0,06UCLA,31,24,-7.0
4279,2018-10-06,H,UCLA,2nd and 7 at WAS29,Washington,"7-D.Thompson-Robinson complete to 21-M.Ezeike. 21-M.Ezeike to WAS 4 for 25 yards (7-T.Rapp). Penalty on UCLA 76-C.Murray, Ineligible player downfield during passing down, 5 yards, enforced at WAS 29. No Play.",UCLA,06,2,7,WAS29,pass,25,21-M.Ezeike.,,1,06UCLA,31,24,-7.0
4280,2018-10-06,H,UCLA,2nd and 12 at WAS34,Washington,7-D.Thompson-Robinson incomplete. Intended for 81-C.Wilson.,UCLA,06,2,12,WAS34,pass,0,81-CWilson,,0,06UCLA,31,24,-7.0
4281,2018-10-06,H,UCLA,3rd and 12 at WAS34,Washington,7-D.Thompson-Robinson complete to 27-J.Kelley. 27-J.Kelley to WAS 33 for 1 yard (25-B.Burr-Kirven).,UCLA,06,3,12,WAS34,pass,1,27-J.Kelley.,,0,06UCLA,31,24,-7.0
4282,2018-10-06,H,UCLA,4th and 11 at WAS39,Washington,17-J.Molson 49 yards Field Goal is Good.,UCLA,06,4,11,WAS39,special,0,na,fgm,1,06UCLA,31,24,-7.0
4283,2018-10-06,H,UCLA,1st and 10 at UCLA10,Washington,27-J.Kelley to UCLA 14 for 4 yards (55-R.Bowman).,UCLA,06,1,10,UCLA10,run,4,27-J.Kelley,,0,06UCLA,31,24,-7.0
4284,2018-10-06,H,UCLA,2nd and 6 at UCLA14,Washington,"27-J.Kelley to UCLA 19 for 5 yards (90-J.Bronson,13-B.Wellington).",UCLA,06,2,6,UCLA14,run,5,27-J.Kelley,,1,06UCLA,31,24,-7.0
4285,2018-10-06,H,UCLA,3rd and 1 at UCLA19,Washington,27-J.Kelley to UCLA 22 for 3 yards (1-B.Murphy).,UCLA,06,3,1,UCLA19,run,3,27-J.Kelley,,1,06UCLA,31,24,-7.0
4286,2018-10-06,H,UCLA,1st and 10 at UCLA22,Washington,"27-J.Kelley to UCLA 26 for 4 yards (90-J.Bronson,25-B.Burr-Kirven).",UCLA,06,1,10,UCLA22,run,4,27-J.Kelley,,0,06UCLA,31,24,-7.0
4287,2018-10-06,H,UCLA,2nd and 6 at UCLA26,Washington,26-M.Irby to UCLA 31 for 5 yards (7-T.Rapp).,UCLA,06,2,6,UCLA26,run,5,26-M.Irby,,1,06UCLA,31,24,-7.0
4288,2018-10-06,H,UCLA,3rd and 1 at UCLA31,Washington,"26-M.Irby to UCLA 33 for 2 yards (14-J.McIntosh,99-G.Gaines).",UCLA,06,3,1,UCLA31,run,2,26-M.Irby,,1,06UCLA,31,24,-7.0
4289,2018-10-06,H,UCLA,1st and 10 at UCLA33,Washington,"19-K.Allen to UCLA 33 for no gain (1-B.Murphy,25-B.Burr-Kirven).",UCLA,06,1,10,UCLA33,run,0,19-K.Allen,,0,06UCLA,31,24,-7.0
4290,2018-10-06,H,UCLA,2nd and 10 at UCLA33,Washington,7-D.Thompson-Robinson complete to 14-T.Howard. 14-T.Howard to UCLA 37 for 4 yards (25-B.Burr-Kirven).,UCLA,06,2,10,UCLA33,pass,4,14-T.Howard.,,0,06UCLA,31,24,-7.0
4291,2018-10-06,H,UCLA,3rd and 6 at UCLA37,Washington,7-D.Thompson-Robinson complete to 19-K.Allen. 19-K.Allen to UCLA 48 for 11 yards (25-B.Burr-Kirven).,UCLA,06,3,6,UCLA37,pass,11,19-K.Allen.,,1,06UCLA,31,24,-7.0
4292,2018-10-06,H,UCLA,1st and 10 at UCLA48,Washington,"7-D.Thompson-Robinson complete to 14-T.Howard. 14-T.Howard to WAS 37 for 15 yards. Penalty on UCLA 75-B. Tagaloa, Holding, 10 yards, enforced at UCLA 48. No Play.",UCLA,06,1,10,UCLA48,pass,15,14-T.Howard.,,1,06UCLA,31,24,-7.0
4293,2018-10-06,H,UCLA,1st and 20 at UCLA38,Washington,27-J.Kelley to UCLA 46 for 8 yards (13-B.Wellington).,UCLA,06,1,20,UCLA38,run,8,27-J.Kelley,,0,06UCLA,31,24,-7.0
4294,2018-10-06,H,UCLA,2nd and 12 at UCLA46,Washington,7-D.Thompson-Robinson complete to 14-T.Howard. 14-T.Howard to WAS 50 for 4 yards (52-A.Ngata).,UCLA,06,2,12,UCLA46,pass,4,14-T.Howard.,,0,06UCLA,31,24,-7.0
4295,2018-10-06,H,UCLA,3rd and 8 at WAS50,Washington,7-D.Thompson-Robinson complete to 81-C.Wilson. 81-C.Wilson to WAS 21 for 29 yards (1-B.Murphy).,UCLA,06,3,8,WAS50,pass,29,81-C.Wilson.,,1,06UCLA,31,24,-7.0
4296,2018-10-06,H,UCLA,1st and 10 at WAS21,Washington,7-D.Thompson-Robinson complete to 26-M.Irby. 26-M.Irby to WAS 20 for 1 yard (5-M.Bryant).,UCLA,06,1,10,WAS21,pass,1,26-M.Irby.,,0,06UCLA,31,24,-7.0
4297,2018-10-06,H,UCLA,2nd and 9 at WAS20,Washington,7-D.Thompson-Robinson complete to 81-C.Wilson. 81-C.Wilson to WAS 9 for 11 yards (55-R.Bowman).,UCLA,06,2,9,WAS20,pass,11,81-C.Wilson.,,1,06UCLA,31,24,-7.0
4298,2018-10-06,H,UCLA,1st and 9 at WAS9,Washington,7-D.Thompson-Robinson incomplete. Intended for 26-M.Irby.,UCLA,06,1,9,WAS9,pass,0,26-MIrby,,0,06UCLA,31,24,-7.0
4299,2018-10-06,H,UCLA,2nd and 9 at WAS9,Washington,27-J.Kelley to WAS 9 for no gain (30-K.Manu).,UCLA,06,2,9,WAS9,run,0,27-J.Kelley,,0,06UCLA,31,24,-7.0
4300,2018-10-06,H,UCLA,3rd and 9 at WAS9,Washington,7-D.Thompson-Robinson complete to 81-C.Wilson. 81-C.Wilson runs 9 yards for a touchdown.,UCLA,06,3,9,WAS9,pass,9,81-C.Wilson.,TD,1,06UCLA,31,24,-7.0
4301,2018-10-06,H,UCLA,1st and 10 at UCLA20,Washington,27-J.Kelley to UCLA 22 for 2 yards (5-M.Bryant).,UCLA,06,1,10,UCLA20,run,2,27-J.Kelley,,0,06UCLA,31,24,-7.0
4302,2018-10-06,H,UCLA,2nd and 8 at UCLA22,Washington,7-D.Thompson-Robinson incomplete. Intended for 14-T.Howard.,UCLA,06,2,8,UCLA22,pass,0,14-THoward,,0,06UCLA,31,24,-7.0
4303,2018-10-06,H,UCLA,3rd and 8 at UCLA22,Washington,7-D.Thompson-Robinson incomplete. Intended for 21-M.Ezeike.,UCLA,06,3,8,UCLA22,pass,0,21-MEzeike,,0,06UCLA,31,24,-7.0
4304,2018-10-06,H,UCLA,4th and 8 at UCLA22,Washington,20-S.Flintoft punts 60 yards from UCLA 22. 2-A.Fuller to WAS 19 for 1 yard (10-C.Samuel).,UCLA,06,4,8,UCLA22,special,0,na,punt,0,06UCLA,31,24,-7.0
4305,2018-10-06,H,UCLA,1st and 10 at UCLA25,Washington,7-D.Thompson-Robinson complete to 14-T.Howard. 14-T.Howard to UCLA 30 for 5 yards (17-T.Bartlett).,UCLA,06,1,10,UCLA25,pass,5,14-T.Howard.,,1,06UCLA,31,24,-7.0
4306,2018-10-06,H,UCLA,2nd and 5 at UCLA30,Washington,7-D.Thompson-Robinson complete to 14-T.Howard. 14-T.Howard to UCLA 42 for 12 yards.,UCLA,06,2,5,UCLA30,pass,12,14-T.Howard.,,1,06UCLA,31,24,-7.0
4307,2018-10-06,H,UCLA,1st and 10 at UCLA42,Washington,7-D.Thompson-Robinson complete to 14-T.Howard. 14-T.Howard to UCLA 45 for 3 yards (52-A.Ngata).,UCLA,06,1,10,UCLA42,pass,3,14-T.Howard.,,0,06UCLA,31,24,-7.0
4308,2018-10-06,H,UCLA,2nd and 7 at UCLA45,Washington,"7-D.Thompson-Robinson complete to 10-D.Felton. 10-D.Felton to WAS 42 for 13 yards (25-B.Burr-Kirven,7-T.Rapp).",UCLA,06,2,7,UCLA45,pass,13,10-D.Felton.,,1,06UCLA,31,24,-7.0
4309,2018-10-06,H,UCLA,1st and 10 at WAS42,Washington,7-D.Thompson-Robinson complete to 10-D.Felton. 10-D.Felton to WAS 11 for 31 yards (7-T.Rapp).,UCLA,06,1,10,WAS42,pass,31,10-D.Felton.,,1,06UCLA,31,24,-7.0
4310,2018-10-06,H,UCLA,1st and 10 at WAS11,Washington,7-D.Thompson-Robinson incomplete. Intended for 26-M.Irby.,UCLA,06,1,10,WAS11,pass,0,26-MIrby,,0,06UCLA,31,24,-7.0
4311,2018-10-06,H,UCLA,2nd and 10 at WAS11,Washington,7-D.Thompson-Robinson complete to 81-C.Wilson. 81-C.Wilson to WAS 7 for 4 yards (14-J.McIntosh).,UCLA,06,2,10,WAS11,pass,4,81-C.Wilson.,,0,06UCLA,31,24,-7.0
4312,2018-10-06,H,UCLA,3rd and 6 at WAS7,Washington,7-D.Thompson-Robinson scrambles to WAS 2 for 5 yards (25-B.Burr-Kirven).,UCLA,06,3,6,WAS7,run,5,7-D.Thompson-Robinson,,0,06UCLA,31,24,-7.0
4313,2018-10-06,H,UCLA,4th and 1 at WAS2,Washington,27-J.Kelley runs 2 yards for a touchdown.,UCLA,06,4,1,WAS2,run,2,27-J.Kelley,TD,1,06UCLA,31,24,-7.0
4314,2018-10-06,A,WAS,1st and 10 at WAS13,UCLA,9-M.Gaskin to WAS 15 for 2 yards (92-O.Odighizuwa).,Washington,06,1,10,WAS13,run,2,9-M.Gaskin,,0,06Washington,24,31,7.0
4315,2018-10-06,A,WAS,2nd and 8 at WAS15,UCLA,3-J.Browning complete to 2-A.Fuller. 2-A.Fuller to WAS 34 for 19 yards (6-A.Pickett).,Washington,06,2,8,WAS15,pass,19,2-A.Fuller.,,1,06Washington,24,31,7.0
4316,2018-10-06,A,WAS,1st and 10 at WAS34,UCLA,9-M.Gaskin to WAS 42 for 8 yards (32-M.Juarez).,Washington,06,1,10,WAS34,run,8,9-M.Gaskin,,1,06Washington,24,31,7.0
4317,2018-10-06,A,WAS,2nd and 2 at WAS42,UCLA,"9-M.Gaskin to WAS 43 for 1 yard (6-A.Pickett,92-O.Odighizuwa).",Washington,06,2,2,WAS42,run,1,9-M.Gaskin,,0,06Washington,24,31,7.0
4318,2018-10-06,A,WAS,3rd and 1 at WAS43,UCLA,3-J.Browning complete to 20-T.Jones. 20-T.Jones to WAS 50 for 7 yards (22-N.Meadors).,Washington,06,3,1,WAS43,pass,7,20-T.Jones.,,1,06Washington,24,31,7.0
4319,2018-10-06,A,WAS,1st and 10 at WAS50,UCLA,9-M.Gaskin to UCLA 49 for 1 yard (92-O.Odighizuwa).,Washington,06,1,10,WAS50,run,1,9-M.Gaskin,,0,06Washington,24,31,7.0
4320,2018-10-06,A,WAS,2nd and 9 at UCLA49,UCLA,"9-M.Gaskin to UCLA 47 for 2 yards (14-K.Barnes,92-O.Odighizuwa).",Washington,06,2,9,UCLA49,run,2,9-M.Gaskin,,0,06Washington,24,31,7.0
4321,2018-10-06,A,WAS,3rd and 7 at UCLA47,UCLA,3-J.Browning incomplete. Intended for 20-T.Jones.,Washington,06,3,7,UCLA47,pass,0,20-TJones,,0,06Washington,24,31,7.0
4322,2018-10-06,A,WAS,4th and 7 at UCLA47,UCLA,"46-R.Porter punts 37 yards from UCLA 47, out of bounds at the UCLA 10.",Washington,06,4,7,UCLA47,special,0,na,punt,0,06Washington,24,31,7.0
4323,2018-10-06,A,WAS,1st and 10 at WAS27,UCLA,9-M.Gaskin to WAS 34 for 7 yards (6-S.Johnson).,Washington,06,1,10,WAS27,run,7,9-M.Gaskin,,1,06Washington,24,31,7.0
4324,2018-10-06,A,WAS,2nd and 3 at WAS34,UCLA,3-J.Browning incomplete. Intended for 2-A.Fuller.,Washington,06,2,3,WAS34,pass,0,2-AFuller,,0,06Washington,24,31,7.0
4325,2018-10-06,A,WAS,3rd and 3 at WAS34,UCLA,3-J.Browning complete to 5-A.Baccellia. 5-A.Baccellia to UCLA 45 for 21 yards (37-Q.Lake).,Washington,06,3,3,WAS34,pass,21,5-A.Baccellia.,,1,06Washington,24,31,7.0
4326,2018-10-06,A,WAS,1st and 10 at UCLA45,UCLA,3-J.Browning incomplete. Intended for 20-T.Jones.,Washington,06,1,10,UCLA45,pass,0,20-TJones,,0,06Washington,24,31,7.0
4327,2018-10-06,A,WAS,2nd and 10 at UCLA45,UCLA,"26-S.Ahmed to UCLA 40 for 5 yards (6-A.Pickett,95-M.Moore).",Washington,06,2,10,UCLA45,run,5,26-S.Ahmed,,0,06Washington,24,31,7.0
4328,2018-10-06,A,WAS,3rd and 5 at UCLA40,UCLA,"26-S.Ahmed to UCLA 35 for 5 yards (95-M.Moore). Penalty on WAS 56-N.Harris, Holding, 10 yards, enforced at UCLA 40. No Play.",Washington,06,3,5,UCLA40,penalty,-5,na,penalty,0,06Washington,24,31,7.0
4329,2018-10-06,A,WAS,3rd and 15 at UCLA50,UCLA,3-J.Browning scrambles to UCLA 34 for 16 yards (11-K.Lucier-South).,Washington,06,3,15,UCLA50,run,16,3-J.Browning,,1,06Washington,24,31,7.0
4330,2018-10-06,A,WAS,1st and 10 at UCLA34,UCLA,3-J.Browning complete to 9-M.Gaskin. 9-M.Gaskin to UCLA 32 for 2 yards (99-E.Wade).,Washington,06,1,10,UCLA34,pass,2,9-M.Gaskin.,,0,06Washington,24,31,7.0
4331,2018-10-06,A,WAS,2nd and 8 at UCLA32,UCLA,3-J.Browning incomplete. Intended for 2-A.Fuller.,Washington,06,2,8,UCLA32,pass,0,2-AFuller,,0,06Washington,24,31,7.0
4332,2018-10-06,A,WAS,3rd and 8 at UCLA32,UCLA,"3-J.Browning incomplete. Intended for 2-A.Fuller, INTERCEPTED by 6-A.Pickett at UCLA 13. 6-A.Pickett to UCLA 25 for 12 yards (88-D.Sample).",Washington,06,3,8,UCLA32,pass,0,3-J.Browning,to,0,06Washington,24,31,7.0
4333,2018-10-06,A,WAS,1st and 10 at WAS38,UCLA,26-S.Ahmed to WAS 42 for 4 yards (4-S.Blaylock).,Washington,06,1,10,WAS38,run,4,26-S.Ahmed,,0,06Washington,24,31,7.0
4334,2018-10-06,A,WAS,2nd and 6 at WAS42,UCLA,3-J.Browning complete to 26-S.Ahmed. 26-S.Ahmed to UCLA 32 for 26 yards (37-Q.Lake).,Washington,06,2,6,WAS42,pass,26,26-S.Ahmed.,,1,06Washington,24,31,7.0
4335,2018-10-06,A,WAS,1st and 10 at UCLA32,UCLA,26-S.Ahmed to UCLA 30 for 2 yards (90-R.Wade).,Washington,06,1,10,UCLA32,run,2,26-S.Ahmed,,0,06Washington,24,31,7.0
4336,2018-10-06,A,WAS,2nd and 8 at UCLA30,UCLA,9-M.Gaskin to UCLA 25 for 5 yards (90-R.Wade).,Washington,06,2,8,UCLA30,run,5,9-M.Gaskin,,0,06Washington,24,31,7.0
4337,2018-10-06,A,WAS,3rd and 3 at UCLA25,UCLA,3-J.Browning complete to 2-A.Fuller. 2-A.Fuller runs 25 yards for a touchdown.,Washington,06,3,3,UCLA25,pass,25,2-A.Fuller.,TD,1,06Washington,24,31,7.0
4338,2018-10-06,A,WAS,1st and 10 at WAS30,UCLA,3-J.Browning complete to 9-M.Gaskin. 9-M.Gaskin to WAS 39 for 9 yards (4-S.Blaylock).,Washington,06,1,10,WAS30,pass,9,9-M.Gaskin.,,1,06Washington,24,31,7.0
4339,2018-10-06,A,WAS,2nd and 1 at WAS39,UCLA,9-M.Gaskin to WAS 39 for no gain (14-K.Barnes).,Washington,06,2,1,WAS39,run,0,9-M.Gaskin,,0,06Washington,24,31,7.0
4340,2018-10-06,A,WAS,3rd and 1 at WAS39,UCLA,3-J.Browning complete to 2-A.Fuller. 2-A.Fuller to UCLA 15 for 46 yards (22-N.Meadors).,Washington,06,3,1,WAS39,pass,46,2-A.Fuller.,,1,06Washington,24,31,7.0
4341,2018-10-06,A,WAS,1st and 10 at UCLA15,UCLA,26-S.Ahmed to UCLA 16 for -1 yard (14-K.Barnes).,Washington,06,1,10,UCLA15,run,-1,26-S.Ahmed,,0,06Washington,24,31,7.0
4342,2018-10-06,A,WAS,2nd and 11 at UCLA16,UCLA,3-J.Browning sacked at UCLA 25 for -9 yards (14-K.Barnes).,Washington,06,2,11,UCLA16,pass,-9,3-J.Browning,sack,0,06Washington,24,31,7.0
4343,2018-10-06,A,WAS,3rd and 20 at UCLA25,UCLA,"3-J.Browning complete to 5-A.Baccellia. 5-A.Baccellia to UCLA 9 for 16 yards (6-A.Pickett,26-L.Toailoa).",Washington,06,3,20,UCLA25,pass,16,5-A.Baccellia.,,0,06Washington,24,31,7.0
4344,2018-10-06,A,WAS,4th and 4 at UCLA16,UCLA,47-P.Henry 26 yards Field Goal is Good.,Washington,06,4,4,UCLA16,special,0,na,fgm,1,06Washington,24,31,7.0
4345,2018-10-06,A,WAS,1st and 10 at WAS26,UCLA,25-S.McGrew to WAS 34 for 8 yards (52-L.Toailoa).,Washington,06,1,10,WAS26,run,8,25-S.McGrew,,1,06Washington,24,31,7.0
4346,2018-10-06,A,WAS,2nd and 2 at WAS34,UCLA,3-J.Browning incomplete. Intended for 2-A.Fuller.,Washington,06,2,2,WAS34,pass,0,2-AFuller,,0,06Washington,24,31,7.0
4347,2018-10-06,A,WAS,3rd and 2 at WAS34,UCLA,3-J.Browning to WAS 40 for 6 yards (11-K.Lucier-South).,Washington,06,3,2,WAS34,run,6,3-J.Browning,,1,06Washington,24,31,7.0
4348,2018-10-06,A,WAS,1st and 10 at WAS40,UCLA,"3-J.Browning incomplete. Intended for 9-M.Gaskin. Penalty on UCLA 50-T.Manoa, Facemasking ball carrier or quarterback, 15 yards, enforced at WAS 40. No Play.",Washington,06,1,10,WAS40,pass,0,9-MGaskin,,0,06Washington,24,31,7.0
4349,2018-10-06,A,WAS,1st and 10 at UCLA45,UCLA,3-J.Browning complete to 21-Q.Pounds. 21-Q.Pounds to UCLA 29 for 16 yards (1-D.Holmes).,Washington,06,1,10,UCLA45,pass,16,21-Q.Pounds.,,1,06Washington,24,31,7.0
